timestamp,solving_id,question_id,user_answer,elapsed_time
2019-08-11 21:27:01.289,73,8796,c,22.0
2019-08-11 21:27:36.183,74,5978,b,19.0
2019-08-11 21:28:46.117,75,5221,d,61.0
2019-08-11 21:30:39.795,76,6186,d,51.0
2019-08-11 21:31:54.010,77,9124,d,26.0
2019-08-11 21:33:09.099,78,6055,b,55.0
2019-08-11 21:33:51.398,79,4478,a,13.0
2019-08-17 07:12:12.980,80,4276,c,8.0
2019-08-17 07:13:21.759,81,17158,a,61.0
2019-08-17 07:14:36.643,82,6522,b,52.0
2019-08-17 07:15:52.269,83,5390,c,54.0
2019-08-17 07:16:44.991,84,4304,a,30.0
2019-08-17 07:17:53.393,84,4304,c,9.0
2019-08-17 07:18:14.413,85,6501,c,13.0
2019-08-17 07:41:17.731,86,6921,d,49.75
2019-08-17 07:41:17.734,86,6924,a,49.75
2019-08-17 07:41:17.747,86,6922,b,49.75
2019-08-17 07:41:17.787,86,6923,b,49.75
2019-08-19 12:50:14.693,87,5724,b,35.0
2019-08-19 12:51:39.863,88,8557,d,58.0
2019-08-19 12:52:41.537,89,3939,c,32.0
2019-08-19 12:53:36.118,90,8482,a,33.0
2019-08-19 12:54:52.019,91,6194,b,52.0
2019-08-19 12:59:18.556,92,9034,b,14.0
2019-08-19 13:00:14.796,93,4297,c,47.0
2019-08-19 13:01:30.567,94,5432,c,37.0
2019-08-19 13:02:11.830,95,3928,b,10.0
2019-08-19 13:03:16.264,96,10067,d,29.0
2019-08-19 21:44:24.486,97,6733,d,33.0
2019-08-19 21:45:31.356,98,3774,a,19.0
2019-08-19 21:46:38.891,99,4127,b,50.0
2019-08-19 21:47:45.049,100,8641,c,24.0
2019-08-19 21:48:26.455,101,4565,b,15.0
2019-08-19 21:49:19.877,102,6454,c,26.0
2019-08-19 21:50:02.989,103,8657,c,26.0
2019-08-19 21:51:25.050,104,10128,d,44.0
2019-08-19 21:52:56.846,105,4563,b,55.0
2019-08-19 21:55:10.221,106,5458,a,69.0
2019-08-20 21:19:47.833,107,6179,a,27.0
2019-08-20 21:21:30.611,108,9148,a,81.0
2019-08-20 21:23:09.695,109,5283,c,34.0
2019-08-20 21:24:18.906,110,6551,c,43.0
2019-08-20 21:25:13.772,111,3945,b,30.0
2019-08-20 21:26:15.193,112,8578,b,28.0
2019-08-20 21:27:03.726,113,5050,d,32.0
2019-08-20 21:27:59.649,114,5507,d,24.0
2019-08-20 21:29:26.671,115,3995,a,25.0
2019-08-20 21:30:52.108,116,10149,a,52.0
2019-08-21 13:21:58.814,117,5741,d,24.0
2019-08-21 13:23:02.010,118,4318,a,47.0
2019-08-21 13:24:40.470,119,8455,d,32.0
2019-08-21 13:25:41.432,120,9820,a,40.0
2019-08-21 13:26:46.370,121,6087,a,41.0
2019-08-21 13:27:59.441,122,5553,b,50.0
2019-08-21 13:29:43.012,123,4495,a,79.0
2019-08-21 13:31:05.343,124,8818,d,39.0
2019-08-21 16:06:43.555,125,6390,b,99.0
2019-08-21 16:08:00.150,126,6113,c,36.0
2019-08-22 12:46:11.834,127,668,b,21.0
2019-08-22 12:48:40.960,128,947,b,27.0
2019-08-22 12:50:21.669,129,676,c,21.0
2019-08-22 12:52:38.854,130,834,a,26.0
2019-08-22 12:54:38.508,131,703,a,23.0
2019-08-22 12:56:30.862,132,967,b,21.0
2019-08-22 12:58:19.889,133,1346,c,22.0
2019-08-22 13:00:26.750,134,467,a,22.0
2019-08-22 13:02:11.185,135,850,a,21.0
2019-08-22 13:04:02.611,136,316,b,19.0
2019-08-22 13:07:02.897,137,5786,d,64.0
2019-08-22 13:08:54.945,138,9477,b,56.0
2019-08-22 13:11:05.517,139,4031,b,76.0
2019-08-22 13:13:16.937,140,5774,a,88.0
2019-08-22 13:14:15.945,141,5060,c,33.0
2019-08-22 13:15:11.815,142,17284,d,28.0
2019-08-22 13:16:17.267,143,6378,d,48.0
2019-08-22 13:17:34.280,144,4528,c,52.0
2019-08-22 13:19:16.374,145,5682,c,67.0
2019-08-22 13:20:29.356,146,5899,c,32.0
2019-08-24 13:57:30.670,147,555,a,22.0
2019-08-24 13:59:26.546,148,749,b,20.0
2019-08-24 14:01:03.279,149,237,c,26.0
2019-08-24 14:02:56.873,150,380,b,23.0
2019-08-24 14:05:08.317,151,1310,c,21.0
2019-08-24 14:06:56.931,152,945,a,20.0
2019-08-24 14:09:12.431,153,754,c,21.0
2019-08-24 14:11:05.760,154,667,b,40.0
2019-08-24 14:13:20.171,155,1062,c,26.0
2019-08-24 14:14:24.945,156,600,b,21.0
2019-08-25 13:24:12.169,157,523,c,18.0
2019-08-25 13:25:12.607,158,469,c,19.0
2019-08-25 13:26:51.724,159,1049,b,19.0
2019-08-25 13:28:34.652,160,1340,a,21.0
2019-08-25 13:30:27.528,161,243,a,24.0
2019-08-25 13:32:42.124,162,729,c,23.0
2019-08-25 13:34:45.365,163,1395,a,25.0
2019-08-25 13:36:52.048,164,1383,b,20.0
2019-08-25 13:38:41.497,165,802,b,17.0
2019-08-25 13:39:58.275,166,870,b,22.0
2019-08-25 21:37:22.752,167,5838,d,35.0
2019-08-25 21:37:54.781,168,4202,b,20.0
2019-08-25 21:39:02.687,169,5392,a,31.0
2019-08-25 21:39:45.012,170,9455,d,24.0
2019-08-25 21:40:45.048,171,5763,b,34.0
2019-08-25 21:42:21.632,172,8692,a,57.0
2019-08-25 21:43:46.382,173,6497,d,57.0
2019-08-25 21:45:30.012,174,8758,b,59.0
2019-08-25 21:47:46.473,175,6401,a,28.0
2019-08-25 21:48:25.559,176,5243,a,13.0
2019-08-26 08:15:03.525,177,5039,b,23.0
2019-08-26 08:16:08.945,178,9777,b,16.0
2019-08-26 08:17:21.912,179,4001,a,48.0
2019-08-26 08:19:34.043,180,6075,a,58.0
2019-08-26 08:20:24.178,181,4402,a,19.0
2019-08-26 08:23:35.821,182,8373,c,162.0
2019-08-26 08:25:38.850,183,5311,d,55.0
2019-08-26 08:27:55.134,184,4474,b,92.0
2019-08-26 08:29:33.252,185,6431,b,45.0
2019-08-26 08:31:13.846,186,3843,c,41.0
2019-08-26 13:16:48.375,187,552,b,12.0
2019-08-26 13:19:11.851,188,858,b,20.0
2019-08-26 13:32:54.906,189,477,b,20.0
2019-08-26 13:34:37.072,190,764,b,19.0
2019-08-26 13:36:02.545,191,1149,a,20.0
2019-08-26 21:47:21.583,192,6543,a,56.0
2019-08-26 21:51:12.978,193,5075,d,59.0
2019-08-26 21:52:47.080,194,5452,b,26.0
2019-08-26 21:54:18.417,195,8955,b,34.0
2019-08-26 21:56:01.170,196,5652,c,75.0
2019-08-27 13:07:23.285,197,4539,a,48.0
2019-08-27 13:08:45.785,198,3728,a,43.0
2019-08-27 13:09:54.801,199,17291,b,37.0
2019-08-27 13:10:59.552,200,5315,a,51.0
2019-08-27 13:12:02.268,201,4925,c,26.0
2019-08-28 13:08:46.360,202,1319,b,19.0
2019-08-28 13:10:45.253,203,897,b,19.0
2019-08-28 13:12:33.116,204,1186,b,17.0
2019-08-28 13:14:24.650,205,1157,a,17.0
2019-08-28 13:16:37.481,206,591,c,24.0
2019-08-29 13:58:42.182,207,3788,d,21.0
2019-08-29 14:00:22.806,208,17262,d,64.0
2019-08-29 21:33:23.823,209,5361,c,20.0
2019-08-29 21:43:34.757,210,5294,d,16.0
2019-08-29 21:44:08.137,211,3691,a,23.0
2019-08-29 21:46:11.816,212,17151,b,90.0
2019-08-29 21:47:58.481,213,4790,b,34.0
2019-08-29 21:49:55.963,214,6059,c,87.0
2019-08-29 21:51:18.770,215,6156,b,38.0
2019-08-29 21:53:42.838,216,17213,b,84.0
2019-08-30 04:33:51.713,217,104,b,63.0
2019-08-30 04:37:53.125,218,1724,c,39.0
2019-08-30 04:37:53.135,218,1722,a,39.0
2019-08-30 04:37:53.167,218,1723,a,39.0
2019-08-30 04:46:28.553,219,10648,b,57.5
2019-08-30 04:46:28.557,219,10647,d,57.5
2019-08-30 04:46:28.587,219,10646,c,57.5
2019-08-30 04:46:51.742,219,10647,d,4.75
2019-08-30 04:46:51.879,219,10646,c,4.75
2019-08-30 04:46:51.880,219,10648,b,4.75
2019-08-30 04:46:51.906,219,10649,a,4.75
2019-08-30 05:03:55.225,220,10029,b,19.0
2019-08-30 07:14:52.849,221,10020,b,30.0
2019-08-30 07:18:19.948,222,1738,a,48.333
2019-08-30 07:18:19.972,222,1737,b,48.333
2019-08-30 07:18:20.048,222,1739,a,48.333
2019-08-30 07:30:39.423,223,1456,a,44.333
2019-08-30 07:30:39.562,223,1455,c,44.333
2019-08-30 07:30:39.563,223,1457,b,44.333
2019-08-30 07:34:50.173,224,10026,b,32.0
2019-08-30 07:35:45.584,225,10033,a,32.0
2019-08-30 07:38:15.892,226,1729,b,34.333
2019-08-30 07:38:16.019,226,1730,b,34.333
2019-08-30 07:38:16.024,226,1728,b,34.333
2019-08-30 07:41:45.066,227,1002,b,51.0
2019-08-30 07:44:05.308,228,1361,c,57.0
2019-08-30 07:45:49.311,229,1247,a,47.0
2019-08-30 07:48:59.421,230,1515,d,41.666
2019-08-30 07:48:59.595,230,1516,d,41.666
2019-08-30 07:48:59.609,230,1517,d,41.666
2019-08-30 09:23:13.340,231,10045,a,300.0
2019-08-30 09:27:21.136,232,1779,a,36.666
2019-08-30 09:27:21.284,232,1781,b,36.666
2019-08-30 09:27:21.293,232,1780,c,36.666
2019-08-31 22:03:00.575,233,11835,c,42.25
2019-08-31 22:03:00.623,233,11837,d,42.25
2019-08-31 22:03:00.646,233,11838,b,42.25
2019-08-31 22:03:00.708,233,11836,a,42.25
2019-09-01 13:41:14.793,234,1885,a,49.666
2019-09-01 13:41:14.834,234,1886,a,49.666
2019-09-01 13:41:14.894,234,1884,c,49.666
2019-09-01 13:46:19.999,235,2357,a,38.0
2019-09-01 13:46:20.018,235,2355,b,38.0
2019-09-01 13:46:20.034,235,2356,c,38.0
2019-09-01 13:51:32.524,236,2526,a,36.666
2019-09-01 13:51:32.547,236,2528,c,36.666
2019-09-01 13:51:32.552,236,2527,b,36.666
2019-09-01 13:55:52.874,237,1927,b,35.666
2019-09-01 13:55:52.886,237,1928,b,35.666
2019-09-01 13:55:52.899,237,1926,d,35.666
2019-09-01 14:00:32.948,238,2542,d,30.0
2019-09-01 14:00:32.962,238,2541,a,30.0
2019-09-01 14:00:32.984,238,2543,a,30.0
2019-09-02 13:18:00.575,239,3114,a,51.666
2019-09-02 13:18:00.627,239,3115,a,51.666
2019-09-02 13:18:00.636,239,3116,a,51.666
2019-09-02 13:23:12.285,240,3190,b,43.0
2019-09-02 13:23:12.311,240,3191,a,43.0
2019-09-02 13:23:12.321,240,3189,b,43.0
2019-09-02 13:27:05.963,241,3121,d,34.666
2019-09-02 13:27:05.969,241,3120,b,34.666
2019-09-02 13:27:06.004,241,3122,d,34.666
2019-09-02 13:33:18.153,242,2617,a,39.666
2019-09-02 13:33:18.248,242,2618,c,39.666
2019-09-02 13:33:19.156,242,2616,c,39.666
2019-09-02 21:47:19.046,243,3004,a,32.666
2019-09-02 21:47:19.052,243,3005,a,32.666
2019-09-02 21:47:19.103,243,3003,a,32.666
2019-09-02 21:51:08.206,244,2829,d,37.0
2019-09-02 21:51:08.221,244,2831,a,37.0
2019-09-02 21:51:08.313,244,2830,b,37.0
2019-09-02 21:55:17.304,245,3514,a,41.333
2019-09-02 21:55:17.322,245,3515,d,41.333
2019-09-02 21:55:17.331,245,3513,c,41.333
2019-09-02 21:59:10.116,246,3335,a,36.666
2019-09-02 21:59:10.143,246,3334,a,36.666
2019-09-02 21:59:10.276,246,3333,c,36.666
2019-09-02 23:12:04.688,247,2898,b,249.666
2019-09-02 23:12:04.689,247,2899,a,249.666
2019-09-02 23:12:04.852,247,2900,a,249.666
2019-09-03 13:01:06.928,248,1704,a,36.666
2019-09-03 13:01:06.940,248,1705,b,36.666
2019-09-03 13:01:06.976,248,1706,d,36.666
2019-09-03 13:06:01.770,249,2263,b,41.333
2019-09-03 13:06:01.811,249,2262,b,41.333
2019-09-03 13:06:01.867,249,2264,a,41.333
2019-09-03 13:09:42.748,250,2233,d,35.0
2019-09-03 13:09:42.799,250,2234,c,35.0
2019-09-03 13:09:42.811,250,2232,a,35.0
2019-09-03 13:13:52.083,251,1980,c,39.333
2019-09-03 13:13:52.109,251,1981,c,39.333
2019-09-03 13:13:52.135,251,1982,b,39.333
2019-09-03 13:19:30.332,252,1760,a,41.0
2019-09-03 13:19:30.359,252,1759,d,41.0
2019-09-03 13:19:30.395,252,1758,b,41.0
2019-09-03 13:23:33.783,253,485,b,21.0
2019-09-03 13:25:34.968,254,150,c,26.0
2019-09-03 13:26:30.405,255,698,b,25.0
2019-09-03 13:27:40.871,256,668,c,19.0
2019-09-03 13:29:01.508,257,850,b,21.0
2019-09-03 13:30:20.484,258,555,b,28.0
2019-09-03 13:31:25.871,259,749,a,23.0
2019-09-03 13:32:26.928,260,1310,c,19.0
2019-09-03 13:33:44.777,261,754,a,20.0
2019-09-03 13:34:47.926,262,667,c,18.0
2019-09-03 13:39:17.517,263,600,c,19.0
2019-09-03 13:40:23.374,264,243,c,18.0
2019-09-03 13:41:34.585,265,729,c,22.0
2019-09-03 13:42:46.673,266,1149,b,16.0
2019-09-03 13:43:25.185,267,1319,c,16.0
2019-09-05 21:51:55.662,268,7016,a,118.4
2019-09-05 21:51:55.683,268,7013,d,118.4
2019-09-05 21:51:55.716,268,7015,c,118.4
2019-09-05 21:51:55.721,268,7014,b,118.4
2019-09-05 22:01:35.371,269,7612,a,107.6
2019-09-05 22:01:35.392,269,7608,c,107.6
2019-09-05 22:01:35.424,269,7610,a,107.6
2019-09-05 22:01:35.434,269,7611,b,107.6
2019-09-05 22:01:38.518,269,7609,d,107.6
2019-09-07 21:51:28.447,270,7461,a,71.8
2019-09-07 21:51:28.459,270,7460,b,71.8
2019-09-07 21:51:28.490,270,7463,b,71.8
2019-09-07 21:51:28.497,270,7464,d,71.8
2019-09-07 21:51:28.723,270,7462,d,71.8
2019-09-07 22:03:37.847,271,7887,d,106.6
2019-09-07 22:03:37.866,271,7888,b,106.6
2019-09-07 22:03:37.894,271,7890,a,106.6
2019-09-07 22:03:37.930,271,7889,d,106.6
2019-09-07 22:03:37.957,271,7886,c,106.6
2019-09-07 22:16:32.695,272,7523,b,127.2
2019-09-07 22:16:32.709,272,7524,a,127.2
2019-09-07 22:16:32.721,272,7521,b,127.2
2019-09-07 22:16:32.772,272,7522,c,127.2
2019-09-07 22:16:32.810,272,7520,a,127.2
2019-09-08 21:41:42.667,273,5012,b,33.0
2019-09-08 21:42:48.729,274,4829,c,28.0
2019-09-08 21:44:28.913,275,6528,c,77.0
2019-09-08 21:47:01.621,276,4793,b,62.0
2019-09-08 21:49:07.847,277,5049,a,79.0
2019-09-08 21:50:42.864,278,17211,c,74.0
2019-09-08 21:52:08.184,279,4760,a,47.0
2019-09-08 21:53:44.100,280,3911,d,45.0
2019-09-08 21:55:24.984,281,17122,b,60.0
2019-09-08 21:56:59.780,282,5071,b,65.0
2019-09-08 21:58:04.231,283,9724,c,26.0
2019-09-08 21:59:01.256,284,3791,d,39.0
2019-09-10 13:32:27.501,285,61,c,29.0
2019-09-10 13:33:58.067,286,172,c,25.0
2019-09-10 13:35:08.616,287,8057,c,26.0
2019-09-10 13:36:46.993,288,8143,a,29.0
2019-09-10 13:38:15.756,289,135,b,25.0
2019-09-10 13:40:17.085,290,8108,d,24.0
2019-09-10 13:58:33.951,291,3156,b,1.333
2019-09-10 13:58:33.953,291,3157,b,1.333
2019-09-10 13:58:33.997,291,3158,d,1.333
2019-09-10 14:01:44.854,292,2954,d,0.666
2019-09-10 14:01:44.862,292,2953,d,0.666
2019-09-10 14:01:45.016,292,2952,a,0.666
2019-09-10 14:05:14.070,293,3397,a,37.333
2019-09-10 14:05:14.076,293,3396,c,37.333
2019-09-10 14:05:14.080,293,3398,d,37.333
2019-09-10 14:08:16.511,294,3460,c,6.666
2019-09-10 14:08:16.527,294,3459,b,6.666
2019-09-10 14:08:17.268,294,3461,a,6.666
2019-09-10 14:10:33.394,295,2640,c,9.0
2019-09-10 14:10:33.415,295,2641,b,9.0
2019-09-10 14:10:33.422,295,2642,a,9.0
2019-09-10 22:48:30.417,296,10640,d,51.75
2019-09-10 22:48:30.437,296,10641,a,51.75
2019-09-10 22:48:30.494,296,10639,a,51.75
2019-09-10 22:48:30.554,296,10638,a,51.75
2019-09-10 22:53:13.936,297,6853,b,33.0
2019-09-10 22:53:13.961,297,6856,b,33.0
2019-09-10 22:53:13.982,297,6854,a,33.0
2019-09-10 22:53:14.588,297,6855,d,33.0
2019-09-10 22:59:04.759,298,6880,d,79.5
2019-09-10 22:59:04.784,298,6878,b,79.5
2019-09-10 22:59:04.837,298,6877,d,79.5
2019-09-10 22:59:04.892,298,6879,b,79.5
2019-09-10 23:16:10.969,299,6806,c,113.75
2019-09-10 23:16:10.983,299,6808,d,113.75
2019-09-10 23:16:13.695,299,6805,c,113.75
2019-09-10 23:16:13.723,299,6807,c,113.75
2019-09-11 05:57:58.385,300,10634,b,42.75
2019-09-11 05:57:58.400,300,10636,a,42.75
2019-09-11 05:57:58.462,300,10635,a,42.75
2019-09-11 05:57:58.572,300,10637,c,42.75
2019-09-11 06:00:57.509,301,5221,b,102.0
2019-09-11 06:23:42.264,302,6924,a,65.0
2019-09-11 06:23:42.280,302,6922,b,65.0
2019-09-11 06:23:42.290,302,6923,c,65.0
2019-09-11 06:23:42.367,302,6921,c,65.0
2019-09-11 06:28:44.880,303,6194,a,93.0
2019-09-11 06:30:05.783,304,4127,a,54.0
2019-09-11 06:36:08.081,305,4563,b,30.0
2019-09-12 08:52:51.170,306,5458,a,64.0
2019-09-13 03:06:12.691,307,9148,d,30.0
2019-09-13 03:06:49.755,308,5507,b,18.0
2019-09-13 03:09:08.367,309,10149,a,106.0
2019-09-13 03:10:31.656,310,4318,d,43.0
2019-09-13 03:11:41.414,311,5838,d,22.0
2019-09-13 03:13:00.708,312,5763,d,40.0
2019-09-13 03:14:11.189,313,4001,a,48.0
2019-09-13 03:17:02.188,314,8373,d,95.0
2019-09-13 03:18:16.063,315,6543,a,48.0
2019-09-13 03:20:48.088,316,5075,b,94.0
2019-09-13 03:22:31.512,317,17151,d,72.0
2019-09-13 03:24:12.779,318,6059,c,42.0
2019-09-13 03:54:40.888,319,6930,c,62.75
2019-09-13 03:54:40.922,319,6929,c,62.75
2019-09-13 03:54:40.926,319,6931,c,62.75
2019-09-13 03:54:40.957,319,6932,a,62.75
2019-09-14 08:34:24.588,320,6665,c,55.25
2019-09-14 08:34:24.674,320,6667,a,55.25
2019-09-14 08:34:24.679,320,6668,a,55.25
2019-09-14 08:34:24.705,320,6666,b,55.25
2019-09-14 08:38:05.934,321,6987,d,37.25
2019-09-14 08:38:05.945,321,6986,c,37.25
2019-09-14 08:38:05.955,321,6985,b,37.25
2019-09-14 08:38:06.011,321,6988,a,37.25
2019-09-14 08:41:49.037,322,11833,b,35.25
2019-09-14 08:41:49.060,322,11834,a,35.25
2019-09-14 08:41:49.127,322,11831,d,35.25
2019-09-14 08:41:49.216,322,11832,a,35.25
2019-09-16 13:30:33.013,323,13,a,26.0
2019-09-16 13:32:04.642,324,8096,a,32.0
2019-09-16 13:33:27.224,325,188,c,25.0
2019-09-16 13:34:25.347,326,176,b,26.0
2019-09-16 13:36:16.655,327,29,d,29.0
2019-09-16 13:37:53.348,328,46,a,24.0
2019-09-17 01:54:26.336,329,2520,a,119.666
2019-09-17 01:54:26.347,329,2522,b,119.666
2019-09-17 01:54:26.430,329,2521,d,119.666
2019-09-17 05:52:55.882,330,9463,b,26.0
2019-09-17 05:56:14.199,331,5922,d,158.0
2019-09-17 06:36:45.045,332,5773,b,139.0
2019-09-17 06:40:31.048,333,6486,d,183.0
2019-09-17 07:24:17.072,334,10119,b,40.0
2019-09-17 07:26:10.162,335,8460,a,67.0
2019-09-17 07:39:37.911,336,4166,b,85.0
2019-09-17 07:43:48.179,337,4055,d,42.0
2019-09-17 07:55:41.883,338,9965,d,318.0
2019-09-17 07:58:21.461,339,5052,a,121.0
2019-09-17 08:09:58.469,340,6571,b,142.75
2019-09-17 08:09:58.489,340,6569,c,142.75
2019-09-17 08:09:58.500,340,6570,c,142.75
2019-09-17 08:09:58.554,340,6572,d,142.75
2019-09-17 08:17:24.438,341,6650,c,85.25
2019-09-17 08:17:24.456,341,6651,b,85.25
2019-09-17 08:17:24.457,341,6652,b,85.25
2019-09-17 08:17:24.477,341,6649,d,85.25
2019-09-17 14:18:14.598,342,1918,a,46.0
2019-09-17 14:18:14.606,342,1917,c,46.0
2019-09-17 14:18:14.668,342,1919,b,46.0
2019-09-17 14:27:56.792,343,2213,a,30.0
2019-09-17 14:27:56.806,343,2212,c,30.0
2019-09-17 14:27:56.868,343,2211,b,30.0
2019-09-17 14:35:54.964,344,2195,b,32.0
2019-09-17 14:35:54.968,344,2193,a,32.0
2019-09-17 14:35:55.344,344,2194,c,32.0
2019-09-17 15:06:12.613,345,2408,c,36.333
2019-09-17 15:06:12.642,345,2406,b,36.333
2019-09-17 21:19:38.954,346,2671,a,61.666
2019-09-17 21:19:39.040,346,2670,b,61.666
2019-09-17 21:19:39.098,346,2672,c,61.666
2019-09-17 21:25:46.182,347,2680,b,59.333
2019-09-17 21:25:46.212,347,2681,c,59.333
2019-09-17 21:25:46.220,347,2679,b,59.333
2019-09-17 21:30:29.848,348,2917,a,38.333
2019-09-17 21:30:29.855,348,2916,b,38.333
2019-09-17 21:30:30.224,348,2918,a,38.333
2019-09-17 21:35:55.548,349,3113,c,44.333
2019-09-17 21:35:55.557,349,3112,c,44.333
2019-09-17 21:35:55.605,349,3111,a,44.333
2019-09-17 21:41:17.935,350,2624,b,38.0
2019-09-17 21:41:18.803,350,2622,a,38.0
2019-09-17 21:41:18.897,350,2623,b,38.0
2019-09-17 22:59:47.025,351,1765,a,42.333
2019-09-17 22:59:47.140,351,1764,c,42.333
2019-09-17 22:59:47.143,351,1766,b,42.333
2019-09-17 23:05:10.647,352,1761,b,44.666
2019-09-17 23:05:11.035,352,1763,c,44.666
2019-09-17 23:05:11.040,352,1762,c,44.666
2019-09-18 00:23:39.960,353,8168,c,28.0
2019-09-18 00:25:05.501,354,11,c,42.0
2019-09-18 00:26:26.174,355,11194,b,24.0
2019-09-18 00:28:07.690,356,8090,d,24.0
2019-09-18 00:29:20.553,357,8161,d,27.0
2019-09-18 00:34:48.086,358,65,b,27.0
2019-09-18 00:36:05.524,359,11243,b,26.0
2019-09-18 00:37:14.076,360,59,c,29.0
2019-09-18 00:38:32.613,361,111,d,34.0
2019-09-18 00:40:34.632,362,8179,c,28.0
2019-09-18 00:58:30.805,363,1418,d,6.666
2019-09-18 00:58:30.874,363,1417,c,6.666
2019-09-18 00:58:30.930,363,1416,a,6.666
2019-09-18 01:09:19.464,364,2567,c,29.666
2019-09-18 01:09:19.493,364,2566,a,29.666
2019-09-18 01:09:19.499,364,2565,c,29.666
2019-09-18 05:47:04.457,365,7401,b,150.75
2019-09-18 05:47:04.468,365,7398,c,150.75
2019-09-18 05:47:04.511,365,7400,b,150.75
2019-09-18 05:47:04.656,365,7399,d,150.75
2019-09-18 09:52:07.884,366,8025,b,129.5
2019-09-18 09:52:07.886,366,8023,d,129.5
2019-09-18 09:52:07.944,366,8024,c,129.5
2019-09-18 11:01:45.214,367,7875,d,86.6
2019-09-18 11:01:45.273,367,7873,c,86.6
2019-09-18 11:01:45.287,367,7872,a,86.6
2019-09-18 11:01:45.299,367,7871,d,86.6
2019-09-18 11:01:45.317,367,7874,c,86.6
2019-09-18 13:48:05.775,368,11040,b,31.0
2019-09-18 13:53:09.417,369,131,c,26.0
